SubjNum,Age,Ethnicity,Sex,TargName,DistName,TargHalf,DistHalf,c.resp,Cond,TargStrength,Resp,acc,RT,Conf
12,18,South Sudanese-American,Female,99.jpg,99.jpg,2,1,2,AA,2,2,1,3.19,1
12,18,South Sudanese-American,Female,124.jpg,124.jpg,2,1,1,AA,1,2,0,2.52,2
12,18,South Sudanese-American,Female,136.jpg,136.jpg,1,2,2,AA,2,2,1,1.63,3
12,18,South Sudanese-American,Female,133.jpg,133.jpg,2,1,1,AA,2,1,1,1.78,3
12,18,South Sudanese-American,Female,31.jpg,110.jpg,1,2,2,AB,2,2,1,1.42,3
12,18,South Sudanese-American,Female,122.jpg,122.jpg,1,2,2,AA,1,1,0,1.96,2
12,18,South Sudanese-American,Female,38.jpg,39.jpg,1,2,1,AB,2,2,0,2.74,1
12,18,South Sudanese-American,Female,88.jpg,65.jpg,1,2,2,AB,2,2,1,2.78,3
12,18,South Sudanese-American,Female,13.jpg,1.jpg,2,1,1,AB,2,1,1,1.79,3
12,18,South Sudanese-American,Female,125.jpg,125.jpg,1,2,1,AA,1,1,1,1.53,3
12,18,South Sudanese-American,Female,109.jpg,126.jpg,2,1,1,AB,2,1,1,1.47,3
12,18,South Sudanese-American,Female,97.jpg,97.jpg,1,2,1,AA,1,1,1,1.52,3
12,18,South Sudanese-American,Female,82.jpg,96.jpg,2,1,1,AB,1,2,0,2.58,1
12,18,South Sudanese-American,Female,12.jpg,101.jpg,1,2,1,AB,1,1,1,1.85,2
12,18,South Sudanese-American,Female,68.jpg,68.jpg,1,2,1,AA,2,1,1,2.27,2
12,18,South Sudanese-American,Female,94.jpg,70.jpg,2,1,2,AB,1,2,1,2.53,3
12,18,South Sudanese-American,Female,123.jpg,50.jpg,1,2,1,AB,2,1,1,1.33,3
12,18,South Sudanese-American,Female,127.jpg,26.jpg,1,2,1,AB,2,1,1,2.7,3
12,18,South Sudanese-American,Female,49.jpg,49.jpg,2,1,2,AA,1,1,0,2.38,2
12,18,South Sudanese-American,Female,84.jpg,84.jpg,2,1,2,AA,1,2,1,1.6,3
12,18,South Sudanese-American,Female,47.jpg,71.jpg,2,1,2,AB,2,2,1,2.11,2
12,18,South Sudanese-American,Female,115.jpg,105.jpg,2,1,1,AB,2,1,1,2.51,2
12,18,South Sudanese-American,Female,137.jpg,137.jpg,2,1,2,AA,2,2,1,1.22,3
12,18,South Sudanese-American,Female,86.jpg,85.jpg,1,2,2,AB,1,2,1,1.68,2
12,18,South Sudanese-American,Female,11.jpg,33.jpg,2,1,1,AB,1,1,1,2.81,2
12,18,South Sudanese-American,Female,75.jpg,75.jpg,2,1,1,AA,2,1,1,1.03,3
12,18,South Sudanese-American,Female,73.jpg,73.jpg,2,1,2,AA,2,2,1,1.19,3
12,18,South Sudanese-American,Female,103.jpg,103.jpg,2,1,2,AA,1,2,1,1.26,3
12,18,South Sudanese-American,Female,30.jpg,120.jpg,2,1,1,AB,2,1,1,2.04,3
12,18,South Sudanese-American,Female,4.jpg,69.jpg,1,2,1,AB,1,1,1,3.31,1
12,18,South Sudanese-American,Female,64.jpg,64.jpg,1,2,1,AA,2,1,1,2.03,3
12,18,South Sudanese-American,Female,6.jpg,142.jpg,2,1,2,AB,2,2,1,2.97,1
12,18,South Sudanese-American,Female,15.jpg,15.jpg,1,2,1,AA,1,1,1,2.8,1
12,18,South Sudanese-American,Female,79.jpg,79.jpg,2,1,1,AA,2,2,0,1.29,1
12,18,South Sudanese-American,Female,57.jpg,61.jpg,2,1,1,AB,1,2,0,2.33,1
12,18,South Sudanese-American,Female,92.jpg,14.jpg,1,2,1,AB,1,2,0,2.83,2
12,18,South Sudanese-American,Female,5.jpg,66.jpg,2,1,2,AB,1,2,1,2.19,1
12,18,South Sudanese-American,Female,59.jpg,53.jpg,1,2,2,AB,2,2,1,2.27,3
12,18,South Sudanese-American,Female,48.jpg,91.jpg,1,2,1,AB,1,1,1,3,2
12,18,South Sudanese-American,Female,23.jpg,23.jpg,2,1,1,AA,1,2,0,2.46,3
12,18,South Sudanese-American,Female,62.jpg,90.jpg,2,1,2,AB,2,2,1,4.54,2
12,18,South Sudanese-American,Female,27.jpg,27.jpg,1,2,2,AA,2,2,1,1.38,3
12,18,South Sudanese-American,Female,46.jpg,28.jpg,1,2,2,AB,1,2,1,2.52,1
12,18,South Sudanese-American,Female,95.jpg,95.jpg,1,2,1,AA,2,2,0,2.99,1
12,18,South Sudanese-American,Female,104.jpg,104.jpg,2,1,2,AA,2,2,1,1.93,3
12,18,South Sudanese-American,Female,81.jpg,81.jpg,2,1,1,AA,1,1,1,2.82,3
12,18,South Sudanese-American,Female,10.jpg,16.jpg,1,2,2,AB,1,2,1,2.7,1
12,18,South Sudanese-American,Female,119.jpg,8.jpg,2,1,1,AB,1,1,1,2.07,3
12,18,South Sudanese-American,Female,130.jpg,32.jpg,1,2,1,AB,1,1,1,2.78,2
12,18,South Sudanese-American,Female,72.jpg,72.jpg,2,1,1,AA,1,1,1,2.54,3
12,18,South Sudanese-American,Female,132.jpg,21.jpg,2,1,2,AB,1,2,1,2.7,3
12,18,South Sudanese-American,Female,113.jpg,113.jpg,1,2,2,AA,1,2,1,1.38,3
12,18,South Sudanese-American,Female,37.jpg,37.jpg,1,2,2,AA,2,2,1,1.89,3
12,18,South Sudanese-American,Female,56.jpg,56.jpg,1,2,2,AA,2,1,0,2.66,2
12,18,South Sudanese-American,Female,106.jpg,106.jpg,2,1,2,AA,2,2,1,1.38,3
12,18,South Sudanese-American,Female,98.jpg,98.jpg,1,2,1,AA,1,1,1,2.61,1
12,18,South Sudanese-American,Female,18.jpg,52.jpg,1,2,2,AB,2,1,0,2.68,1
12,18,South Sudanese-American,Female,102.jpg,29.jpg,2,1,2,AB,2,2,1,1.9,3
12,18,South Sudanese-American,Female,144.jpg,77.jpg,1,2,1,AB,1,1,1,2.95,2
12,18,South Sudanese-American,Female,114.jpg,114.jpg,2,1,1,AA,1,1,1,1.49,3
12,18,South Sudanese-American,Female,100.jpg,100.jpg,1,2,1,AA,1,1,1,1.76,3
12,18,South Sudanese-American,Female,74.jpg,74.jpg,1,2,2,AA,1,1,0,2.63,2
12,18,South Sudanese-American,Female,40.jpg,40.jpg,2,1,1,AA,2,1,1,1.35,3
12,18,South Sudanese-American,Female,24.jpg,128.jpg,1,2,2,AB,2,2,1,3.41,1
12,18,South Sudanese-American,Female,76.jpg,60.jpg,2,1,2,AB,1,2,1,1.74,2
12,18,South Sudanese-American,Female,9.jpg,9.jpg,2,1,1,AA,2,1,1,2.69,1
12,18,South Sudanese-American,Female,20.jpg,20.jpg,1,2,1,AA,2,1,1,1.06,3
12,18,South Sudanese-American,Female,80.jpg,42.jpg,2,1,1,AB,2,1,1,1.96,2
12,18,South Sudanese-American,Female,108.jpg,35.jpg,1,2,2,AB,1,2,1,2.79,3
12,18,South Sudanese-American,Female,17.jpg,17.jpg,1,2,2,AA,2,2,1,1.94,3
12,18,South Sudanese-American,Female,112.jpg,112.jpg,2,1,1,AA,1,1,1,2.05,3
12,18,South Sudanese-American,Female,141.jpg,89.jpg,2,1,2,AB,1,2,1,2.66,1
12,18,South Sudanese-American,Female,140.jpg,131.jpg,1,2,2,AB,1,2,1,2.61,1
12,18,South Sudanese-American,Female,78.jpg,78.jpg,2,1,2,AA,2,2,1,2.16,2
12,18,South Sudanese-American,Female,36.jpg,143.jpg,2,1,1,AB,1,1,1,3.83,2
13,19,Asian,Male,113.jpg,43.jpg,2,1,2,AB,1,2,1,2.19,2
13,19,Asian,Male,16.jpg,10.jpg,1,2,1,AB,2,1,1,0.92,2
13,19,Asian,Male,58.jpg,17.jpg,1,2,1,AB,1,1,1,2.72,1
13,19,Asian,Male,122.jpg,82.jpg,2,1,2,AB,1,2,1,2.41,2
13,19,Asian,Male,142.jpg,142.jpg,2,1,1,AA,1,1,1,2.94,2
13,19,Asian,Male,80.jpg,80.jpg,2,1,2,AA,2,2,1,1.17,3
13,19,Asian,Male,56.jpg,39.jpg,2,1,1,AB,2,1,1,2.84,3
13,19,Asian,Male,21.jpg,21.jpg,2,1,1,AA,2,1,1,1.32,2
13,19,Asian,Male,119.jpg,119.jpg,1,2,2,AA,2,2,1,2.03,3
13,19,Asian,Male,79.jpg,79.jpg,1,2,2,AA,2,2,1,1.67,2
13,19,Asian,Male,32.jpg,54.jpg,1,2,1,AB,1,1,1,1.99,2
13,19,Asian,Male,22.jpg,22.jpg,2,1,1,AA,1,1,1,4.15,1
13,19,Asian,Male,88.jpg,2.jpg,2,1,1,AB,2,1,1,3.06,2
13,19,Asian,Male,99.jpg,99.jpg,2,1,2,AA,1,2,1,3.46,1
13,19,Asian,Male,115.jpg,29.jpg,2,1,2,AB,1,2,1,2.02,2
13,19,Asian,Male,108.jpg,108.jpg,2,1,1,AA,2,1,1,1.89,3
13,19,Asian,Male,67.jpg,126.jpg,1,2,2,AB,1,1,0,5.21,2
13,19,Asian,Male,74.jpg,74.jpg,2,1,2,AA,2,2,1,2.1,3
13,19,Asian,Male,71.jpg,71.jpg,2,1,2,AA,2,2,1,4.66,1
13,19,Asian,Male,9.jpg,9.jpg,1,2,2,AA,1,1,0,4.53,1
13,19,Asian,Male,139.jpg,139.jpg,1,2,1,AA,1,2,0,3.31,1
13,19,Asian,Male,103.jpg,103.jpg,2,1,1,AA,2,1,1,0.87,3
13,19,Asian,Male,124.jpg,27.jpg,1,2,2,AB,1,2,1,2.71,2
13,19,Asian,Male,50.jpg,11.jpg,1,2,2,AB,2,2,1,4.3,3
13,19,Asian,Male,40.jpg,52.jpg,1,2,2,AB,2,2,1,2.28,2
13,19,Asian,Male,127.jpg,47.jpg,2,1,1,AB,1,1,1,2.06,3
13,19,Asian,Male,128.jpg,128.jpg,1,2,2,AA,1,1,0,2.38,2
13,19,Asian,Male,6.jpg,6.jpg,2,1,1,AA,1,1,1,2.76,3
13,19,Asian,Male,125.jpg,125.jpg,1,2,2,AA,1,2,1,2.11,2
13,19,Asian,Male,105.jpg,105.jpg,1,2,2,AA,2,2,1,2.48,1
13,19,Asian,Male,13.jpg,13.jpg,1,2,2,AA,1,2,1,1.47,2
13,19,Asian,Male,26.jpg,78.jpg,1,2,2,AB,2,2,1,3.32,2
13,19,Asian,Male,97.jpg,129.jpg,2,1,2,AB,1,2,1,2.03,2
13,19,Asian,Male,57.jpg,57.jpg,1,2,1,AA,2,1,1,3.72,1
13,19,Asian,Male,15.jpg,75.jpg,2,1,1,AB,2,2,0,3.96,1
13,19,Asian,Male,86.jpg,98.jpg,2,1,1,AB,1,2,0,2.78,1
13,19,Asian,Male,101.jpg,101.jpg,2,1,2,AA,1,1,0,5.35,1
13,19,Asian,Male,90.jpg,90.jpg,1,2,1,AA,2,1,1,2.95,2
13,19,Asian,Male,46.jpg,69.jpg,1,2,2,AB,2,2,1,2.23,1
13,19,Asian,Male,143.jpg,143.jpg,1,2,1,AA,1,1,1,2.17,1
13,19,Asian,Male,106.jpg,109.jpg,1,2,2,AB,1,1,0,3.63,2
13,19,Asian,Male,134.jpg,134.jpg,2,1,2,AA,1,2,1,3.68,1
13,19,Asian,Male,60.jpg,60.jpg,1,2,1,AA,2,1,1,3.16,3
13,19,Asian,Male,116.jpg,116.jpg,2,1,1,AA,2,1,1,2.93,2
13,19,Asian,Male,37.jpg,66.jpg,2,1,2,AB,2,1,0,4.3,3
13,19,Asian,Male,28.jpg,28.jpg,1,2,2,AA,2,1,0,4.11,1
13,19,Asian,Male,136.jpg,136.jpg,2,1,1,AA,2,1,1,3.19,1
13,19,Asian,Male,104.jpg,104.jpg,2,1,2,AA,1,1,0,4.49,1
13,19,Asian,Male,138.jpg,138.jpg,1,2,1,AA,1,2,0,5.59,1
13,19,Asian,Male,1.jpg,14.jpg,2,1,2,AB,2,2,1,2.58,3
13,19,Asian,Male,123.jpg,68.jpg,2,1,1,AB,1,1,1,2.86,1
13,19,Asian,Male,30.jpg,30.jpg,2,1,2,AA,2,2,1,3.69,3
13,19,Asian,Male,20.jpg,63.jpg,1,2,2,AB,1,1,0,2.05,2
13,19,Asian,Male,55.jpg,55.jpg,1,2,2,AA,1,1,0,2.21,1
13,19,Asian,Male,85.jpg,85.jpg,2,1,2,AA,1,1,0,3.6,2
13,19,Asian,Male,112.jpg,112.jpg,1,2,1,AA,1,2,0,3.72,1
13,19,Asian,Male,137.jpg,111.jpg,1,2,1,AB,2,1,1,2.45,2
13,19,Asian,Male,93.jpg,5.jpg,1,2,1,AB,1,1,1,0.79,3
13,19,Asian,Male,132.jpg,132.jpg,1,2,1,AA,2,1,1,3.73,3
13,19,Asian,Male,41.jpg,61.jpg,2,1,2,AB,2,2,1,5.29,1
13,19,Asian,Male,114.jpg,44.jpg,1,2,1,AB,2,2,0,3.96,1
13,19,Asian,Male,53.jpg,64.jpg,1,2,1,AB,1,2,0,4.04,2
13,19,Asian,Male,100.jpg,100.jpg,1,2,1,AA,2,1,1,2.22,1
13,19,Asian,Male,83.jpg,83.jpg,1,2,2,AA,1,2,1,1.98,2
13,19,Asian,Male,70.jpg,7.jpg,2,1,2,AB,2,1,0,3.26,2
13,19,Asian,Male,118.jpg,133.jpg,1,2,1,AB,2,1,1,2.26,3
13,19,Asian,Male,94.jpg,94.jpg,1,2,1,AA,1,1,1,1.83,3
13,19,Asian,Male,120.jpg,48.jpg,1,2,2,AB,1,2,1,2.16,3
13,19,Asian,Male,24.jpg,24.jpg,2,1,1,AA,1,1,1,1.78,2
13,19,Asian,Male,25.jpg,144.jpg,2,1,1,AB,1,1,1,4.84,1
13,19,Asian,Male,42.jpg,42.jpg,2,1,2,AA,2,2,1,1.59,3
13,19,Asian,Male,89.jpg,84.jpg,2,1,1,AB,1,2,0,2.23,1
13,19,Asian,Male,135.jpg,135.jpg,1,2,2,AA,2,1,0,3.99,1
13,19,Asian,Male,91.jpg,91.jpg,1,2,1,AA,1,1,1,3.01,1
13,19,Asian,Male,130.jpg,8.jpg,2,1,2,AB,1,1,0,3.52,1
13,19,Asian,Male,131.jpg,31.jpg,1,2,2,AB,2,2,1,3.08,2
13,19,Asian,Male,95.jpg,95.jpg,2,1,1,AA,2,2,0,4.04,1
13,19,Asian,Male,38.jpg,19.jpg,2,1,2,AB,1,2,1,3.76,2
13,19,Asian,Male,3.jpg,65.jpg,1,2,2,AB,1,1,0,3.78,2
13,19,Asian,Male,33.jpg,73.jpg,2,1,2,AB,2,2,1,0.98,3
13,19,Asian,Male,62.jpg,121.jpg,2,1,1,AB,2,1,1,2.71,3
13,19,Asian,Male,81.jpg,49.jpg,1,2,1,AB,1,1,1,3.61,2
13,19,Asian,Male,59.jpg,59.jpg,1,2,1,AA,2,1,1,2.31,1
13,19,Asian,Male,107.jpg,107.jpg,2,1,1,AA,1,1,1,2.8,1
13,19,Asian,Male,76.jpg,76.jpg,2,1,2,AA,1,2,1,2.2,3
13,19,Asian,Male,45.jpg,77.jpg,2,1,1,AB,1,1,1,1.46,3
13,19,Asian,Male,34.jpg,140.jpg,1,2,1,AB,2,1,1,2.69,3
13,19,Asian,Male,141.jpg,23.jpg,2,1,2,AB,2,2,1,4.21,1
13,19,Asian,Male,12.jpg,51.jpg,1,2,1,AB,2,1,1,1.75,1
13,19,Asian,Male,102.jpg,36.jpg,2,1,1,AB,2,1,1,2.93,3
13,19,Asian,Male,87.jpg,18.jpg,1,2,1,AB,1,1,1,2.13,3
13,19,Asian,Male,35.jpg,117.jpg,2,1,1,AB,2,1,1,1.89,1
13,19,Asian,Male,72.jpg,4.jpg,1,2,2,AB,2,1,0,4.2,1
13,19,Asian,Male,96.jpg,96.jpg,1,2,2,AA,2,1,0,4.41,1
13,19,Asian,Male,92.jpg,92.jpg,2,1,2,AA,2,2,1,2.06,3
15,19,Hispanic,Male,66.jpg,66.jpg,2,1,2,AA,2,2,1,3.21,3
15,19,Hispanic,Male,23.jpg,64.jpg,1,2,2,AB,1,1,0,2.37,2
15,19,Hispanic,Male,76.jpg,76.jpg,2,1,1,AA,1,1,1,2.54,3
15,19,Hispanic,Male,26.jpg,100.jpg,2,1,1,AB,2,1,1,2.83,3
15,19,Hispanic,Male,55.jpg,86.jpg,2,1,2,AB,1,1,0,2.72,1
15,19,Hispanic,Male,75.jpg,17.jpg,1,2,2,AB,2,2,1,1.76,3
15,19,Hispanic,Male,132.jpg,88.jpg,2,1,2,AB,2,2,1,1.63,3
15,19,Hispanic,Male,42.jpg,53.jpg,1,2,1,AB,1,2,0,1.97,1
15,19,Hispanic,Male,126.jpg,68.jpg,2,1,2,AB,1,2,1,1.47,2
15,19,Hispanic,Male,51.jpg,51.jpg,2,1,2,AA,2,2,1,1.11,3
15,19,Hispanic,Male,36.jpg,36.jpg,1,2,2,AA,1,1,0,2.6,1
15,19,Hispanic,Male,89.jpg,89.jpg,1,2,1,AA,1,2,0,3.19,2
15,19,Hispanic,Male,84.jpg,13.jpg,2,1,2,AB,2,2,1,2.59,3
15,19,Hispanic,Male,30.jpg,71.jpg,1,2,1,AB,1,1,1,2.69,2
15,19,Hispanic,Male,106.jpg,129.jpg,1,2,1,AB,1,1,1,2.33,3
15,19,Hispanic,Male,81.jpg,81.jpg,1,2,2,AA,2,2,1,3.57,2
15,19,Hispanic,Male,73.jpg,69.jpg,1,2,2,AB,2,2,1,3.34,2
15,19,Hispanic,Male,104.jpg,104.jpg,2,1,2,AA,1,1,0,2.25,3
15,19,Hispanic,Male,31.jpg,31.jpg,1,2,2,AA,1,1,0,2.85,2
15,19,Hispanic,Male,2.jpg,2.jpg,1,2,1,AA,1,2,0,2.85,2
15,19,Hispanic,Male,144.jpg,54.jpg,1,2,1,AB,1,1,1,3,3
15,19,Hispanic,Male,12.jpg,12.jpg,1,2,2,AA,2,2,1,2.1,3
15,19,Hispanic,Male,37.jpg,37.jpg,2,1,2,AA,2,2,1,3.4,2
15,19,Hispanic,Male,5.jpg,5.jpg,2,1,1,AA,2,1,1,3.37,3
15,19,Hispanic,Male,127.jpg,116.jpg,1,2,2,AB,1,2,1,1.72,3
15,19,Hispanic,Male,19.jpg,19.jpg,1,2,2,AA,2,2,1,1.24,3
15,19,Hispanic,Male,72.jpg,46.jpg,2,1,2,AB,2,2,1,1.77,3
15,19,Hispanic,Male,123.jpg,133.jpg,1,2,2,AB,1,2,1,1.6,3
15,19,Hispanic,Male,94.jpg,94.jpg,2,1,1,AA,1,1,1,2.59,3
15,19,Hispanic,Male,48.jpg,48.jpg,1,2,1,AA,2,1,1,1.76,3
15,19,Hispanic,Male,77.jpg,57.jpg,1,2,1,AB,1,2,0,2.03,3
15,19,Hispanic,Male,47.jpg,115.jpg,2,1,2,AB,2,2,1,2.23,3
15,19,Hispanic,Male,93.jpg,93.jpg,1,2,2,AA,1,2,1,2.68,2
15,19,Hispanic,Male,62.jpg,62.jpg,2,1,2,AA,2,2,1,2.21,3
15,19,Hispanic,Male,24.jpg,24.jpg,2,1,2,AA,1,2,1,2.8,3
15,19,Hispanic,Male,128.jpg,128.jpg,2,1,1,AA,2,1,1,3.78,3
15,19,Hispanic,Male,8.jpg,114.jpg,2,1,2,AB,1,2,1,3.38,2
15,19,Hispanic,Male,80.jpg,80.jpg,2,1,2,AA,1,1,0,2.02,3
15,19,Hispanic,Male,97.jpg,97.jpg,1,2,1,AA,2,2,0,2.48,1
15,19,Hispanic,Male,120.jpg,34.jpg,1,2,1,AB,2,1,1,2.71,2
15,19,Hispanic,Male,52.jpg,52.jpg,2,1,2,AA,1,1,0,2.48,2
15,19,Hispanic,Male,70.jpg,39.jpg,1,2,1,AB,1,2,0,2.17,2
15,19,Hispanic,Male,91.jpg,91.jpg,2,1,1,AA,1,1,1,3.19,1
15,19,Hispanic,Male,16.jpg,16.jpg,2,1,1,AA,2,1,1,1.93,3
15,19,Hispanic,Male,25.jpg,140.jpg,1,2,1,AB,2,1,1,2.78,2
15,19,Hispanic,Male,96.jpg,40.jpg,1,2,2,AB,1,1,0,2.98,2
15,19,Hispanic,Male,15.jpg,15.jpg,1,2,1,AA,1,2,0,3.34,2
15,19,Hispanic,Male,29.jpg,29.jpg,2,1,2,AA,2,2,1,1.57,3
15,19,Hispanic,Male,28.jpg,28.jpg,2,1,1,AA,2,1,1,1.24,2
15,19,Hispanic,Male,134.jpg,134.jpg,1,2,2,AA,2,2,1,3.06,3
15,19,Hispanic,Male,49.jpg,10.jpg,2,1,1,AB,2,2,0,2.07,2
15,19,Hispanic,Male,11.jpg,11.jpg,2,1,2,AA,1,2,1,3.11,3
15,19,Hispanic,Male,95.jpg,41.jpg,2,1,1,AB,1,2,0,2.95,2
15,19,Hispanic,Male,74.jpg,74.jpg,2,1,1,AA,1,1,1,3.5,2
15,19,Hispanic,Male,83.jpg,105.jpg,2,1,1,AB,1,1,1,1.9,3
15,19,Hispanic,Male,98.jpg,98.jpg,1,2,2,AA,1,2,1,4.07,2
15,19,Hispanic,Male,111.jpg,136.jpg,2,1,1,AB,2,1,1,2.86,3
15,19,Hispanic,Male,61.jpg,61.jpg,2,1,2,AA,2,1,0,4.08,2
15,19,Hispanic,Male,101.jpg,20.jpg,2,1,1,AB,1,1,1,2.18,3
15,19,Hispanic,Male,131.jpg,130.jpg,2,1,2,AB,2,1,0,1.61,3
15,19,Hispanic,Male,135.jpg,122.jpg,2,1,2,AB,1,1,0,1.69,1
15,19,Hispanic,Male,22.jpg,109.jpg,2,1,2,AB,1,2,1,1.67,3
15,19,Hispanic,Male,60.jpg,60.jpg,2,1,1,AA,1,1,1,3.05,2
15,19,Hispanic,Male,90.jpg,113.jpg,1,2,2,AB,2,2,1,1.45,3
15,19,Hispanic,Male,139.jpg,27.jpg,1,2,2,AB,1,1,0,1.74,3
15,19,Hispanic,Male,14.jpg,14.jpg,1,2,1,AA,1,1,1,2.57,2
15,19,Hispanic,Male,110.jpg,59.jpg,1,2,1,AB,2,2,0,4.07,2
15,19,Hispanic,Male,119.jpg,107.jpg,2,1,1,AB,1,1,1,3.71,3
15,19,Hispanic,Male,50.jpg,6.jpg,2,1,1,AB,2,1,1,1.81,3
15,19,Hispanic,Male,65.jpg,9.jpg,1,2,1,AB,2,1,1,0.97,3
15,19,Hispanic,Male,137.jpg,32.jpg,2,1,1,AB,1,1,1,1.94,2
15,19,Hispanic,Male,125.jpg,125.jpg,1,2,2,AA,1,2,1,1.86,2
15,19,Hispanic,Male,103.jpg,117.jpg,1,2,1,AB,2,1,1,2.01,3
15,19,Hispanic,Male,63.jpg,56.jpg,1,2,2,AB,2,2,1,2.18,3
15,19,Hispanic,Male,79.jpg,142.jpg,1,2,2,AB,2,1,0,2.93,3
15,19,Hispanic,Male,138.jpg,138.jpg,1,2,1,AA,2,1,1,2.45,3
15,19,Hispanic,Male,99.jpg,99.jpg,1,2,2,AA,2,1,0,2.05,2
15,19,Hispanic,Male,58.jpg,58.jpg,2,1,2,AA,1,1,0,3.71,2
15,19,Hispanic,Male,124.jpg,3.jpg,1,2,2,AB,2,2,1,1.22,3
15,19,Hispanic,Male,85.jpg,85.jpg,1,2,2,AA,2,2,1,1.38,3
15,19,Hispanic,Male,102.jpg,102.jpg,2,1,1,AA,2,1,1,1.47,3
15,19,Hispanic,Male,67.jpg,67.jpg,1,2,1,AA,1,1,1,1.06,3
15,19,Hispanic,Male,44.jpg,44.jpg,1,2,1,AA,2,1,1,2.14,2
15,19,Hispanic,Male,108.jpg,35.jpg,2,1,2,AB,2,2,1,1.72,3
15,19,Hispanic,Male,92.jpg,92.jpg,2,1,1,AA,1,1,1,3.25,2
15,19,Hispanic,Male,45.jpg,33.jpg,1,2,2,AB,1,2,1,1.66,3
15,19,Hispanic,Male,112.jpg,121.jpg,2,1,1,AB,1,2,0,2.4,2
15,19,Hispanic,Male,143.jpg,143.jpg,1,2,2,AA,1,1,0,1.53,1
15,19,Hispanic,Male,78.jpg,78.jpg,1,2,1,AA,2,1,1,1.49,3
15,19,Hispanic,Male,4.jpg,4.jpg,1,2,1,AA,2,1,1,2.66,3
15,19,Hispanic,Male,21.jpg,18.jpg,1,2,1,AB,2,1,1,2.7,3
15,19,Hispanic,Male,118.jpg,38.jpg,2,1,1,AB,2,1,1,3.62,2
15,19,Hispanic,Male,87.jpg,87.jpg,2,1,1,AA,2,1,1,3.82,3
15,19,Hispanic,Male,1.jpg,1.jpg,1,2,1,AA,1,2,0,1.84,2
15,19,Hispanic,Male,141.jpg,82.jpg,2,1,2,AB,1,2,1,3.54,2
15,19,Hispanic,Male,7.jpg,43.jpg,2,1,1,AB,2,2,0,2.75,3
16,18,Hispanic,Male,143.jpg,143.jpg,2,1,2,AA,1,2,1,3.19,1
16,18,Hispanic,Male,65.jpg,72.jpg,2,1,2,AB,2,2,1,3.25,3
16,18,Hispanic,Male,32.jpg,81.jpg,2,1,1,AB,1,2,0,4.11,3
16,18,Hispanic,Male,144.jpg,22.jpg,1,2,1,AB,2,1,1,4.79,3
16,18,Hispanic,Male,7.jpg,131.jpg,1,2,1,AB,2,1,1,4.46,3
16,18,Hispanic,Male,54.jpg,54.jpg,2,1,2,AA,2,2,1,3.25,1
16,18,Hispanic,Male,97.jpg,97.jpg,2,1,2,AA,1,1,0,4.95,1
16,18,Hispanic,Male,55.jpg,55.jpg,2,1,2,AA,1,1,0,3.04,1
16,18,Hispanic,Male,71.jpg,71.jpg,1,2,1,AA,2,1,1,5.73,2
16,18,Hispanic,Male,139.jpg,139.jpg,2,1,1,AA,1,1,1,4.88,1
16,18,Hispanic,Male,25.jpg,15.jpg,2,1,2,AB,1,1,0,3.59,1
16,18,Hispanic,Male,12.jpg,73.jpg,1,2,1,AB,1,1,1,4.01,1
16,18,Hispanic,Male,121.jpg,121.jpg,1,2,1,AA,1,1,1,3.21,1
16,18,Hispanic,Male,10.jpg,10.jpg,2,1,2,AA,1,1,0,3.27,1
16,18,Hispanic,Male,118.jpg,96.jpg,2,1,1,AB,1,2,0,4.07,2
16,18,Hispanic,Male,92.jpg,134.jpg,1,2,1,AB,2,2,0,4.12,3
16,18,Hispanic,Male,109.jpg,113.jpg,1,2,2,AB,1,1,0,3.25,3
16,18,Hispanic,Male,102.jpg,102.jpg,2,1,2,AA,2,2,1,4.92,2
16,18,Hispanic,Male,42.jpg,60.jpg,2,1,1,AB,2,1,1,4.1,1
16,18,Hispanic,Male,130.jpg,130.jpg,2,1,1,AA,2,1,1,3.28,1
16,18,Hispanic,Male,30.jpg,23.jpg,1,2,1,AB,1,1,1,3.87,1
16,18,Hispanic,Male,53.jpg,117.jpg,2,1,2,AB,1,2,1,4.95,3
16,18,Hispanic,Male,85.jpg,85.jpg,2,1,1,AA,1,1,1,3.98,1
16,18,Hispanic,Male,104.jpg,84.jpg,2,1,1,AB,2,2,0,2.41,3
16,18,Hispanic,Male,87.jpg,8.jpg,1,2,2,AB,2,2,1,2.09,3
16,18,Hispanic,Male,127.jpg,127.jpg,2,1,2,AA,1,2,1,4.37,3
16,18,Hispanic,Male,95.jpg,95.jpg,1,2,2,AA,1,2,1,5.01,2
16,18,Hispanic,Male,5.jpg,5.jpg,1,2,1,AA,2,1,1,2.4,1
16,18,Hispanic,Male,100.jpg,100.jpg,1,2,1,AA,1,2,0,5.17,1
16,18,Hispanic,Male,39.jpg,39.jpg,1,2,1,AA,2,1,1,3.44,1
16,18,Hispanic,Male,75.jpg,33.jpg,1,2,2,AB,2,2,1,3.18,2
16,18,Hispanic,Male,2.jpg,59.jpg,2,1,1,AB,2,2,0,3.8,3
16,18,Hispanic,Male,132.jpg,94.jpg,1,2,2,AB,1,2,1,4.1,1
16,18,Hispanic,Male,123.jpg,37.jpg,2,1,2,AB,2,2,1,1.91,3
16,18,Hispanic,Male,17.jpg,27.jpg,2,1,2,AB,1,1,0,2.89,1
16,18,Hispanic,Male,88.jpg,88.jpg,1,2,1,AA,2,1,1,2.95,1
